order_id,marketplace_region,category,fabric,price_usd,discount_pct,is_premium,size_ordered,size_usual,size_mismatch,ordered_multiple_sizes,fit_type,customer_prior_orders,customer_prior_return_rate,avg_review_rating,num_reviews,reviews_read,size_chart_viewed,model_shown,is_gift,device,days_to_delivery,return_shipping_free,return_reason,returned
ORD020283,UK,lingerie,cotton_stretch,42.15,30,0,6,6,0,0,regular,5,0.178,3.61,131,1,1,1,0,desktop,10,1,not_returned,0
ORD020284,NL,trousers,cotton_stretch,77.9,30,0,5,5,0,1,true_to_size,7,0.111,3.96,136,0,1,1,0,mobile,1,1,not_returned,0
ORD020285,CN,knitwear,jersey,61.36,20,0,6,4,2,1,regular,6,0.637,3.86,115,1,0,1,0,desktop,4,1,size_too_large,1
ORD020286,US,trousers,polyester,49.14,0,0,5,5,0,0,regular,6,0.131,3.94,120,1,1,0,0,desktop,5,0,not_returned,0
ORD020287,US,jeans,wool,30.51,0,0,2,1,1,0,slim,10,0.459,4.28,135,0,0,1,0,tablet,9,1,size_too_large,1
ORD020288,NL,jacket,linen,99.28,50,0,6,5,1,0,regular,2,0.013,4.75,111,0,0,1,0,mobile,10,0,size_too_large,1
ORD020289,PL,trousers,jersey,45.89,0,0,4,5,1,0,regular,3,0.327,4.62,121,0,0,1,1,tablet,5,1,damaged,1
ORD020290,FR,accessories,blend,19.65,0,0,0,0,0,0,regular,4,0.426,3.03,122,1,0,1,0,mobile,4,1,not_returned,0
ORD020291,IT,accessories,wool,47.57,40,0,1,0,1,0,true_to_size,7,0.362,4.59,95,1,1,0,0,desktop,10,1,not_returned,0
ORD020292,PL,knitwear,polyester,94.43,0,0,2,2,0,0,slim,7,0.257,3.33,113,1,0,1,0,desktop,9,1,not_returned,0
ORD020293,FR,dress,cotton,157.65,30,1,4,3,1,1,regular,5,0.655,4.42,122,1,0,1,0,mobile,6,1,size_too_large,1
ORD020294,NL,jeans,cotton,65.38,10,0,5,5,0,0,true_to_size,2,0.119,4.69,113,0,0,1,1,mobile,7,1,not_returned,0
ORD020295,CN,jeans,cotton_stretch,80.88,30,0,1,0,1,0,oversized,3,0.358,4.39,132,0,0,1,0,mobile,8,0,size_too_large,1
ORD020296,US,shoes,cotton,127.54,10,1,4,4,0,0,regular,6,0.383,4.72,116,1,0,1,0,mobile,1,1,not_returned,0
ORD020297,DE,knitwear,polyester,97.4,10,0,2,2,0,1,regular,6,0.39,3.48,127,1,1,1,0,mobile,3,1,quality_defect,1
ORD020298,ES,dress,jersey,112.07,20,1,0,1,1,0,true_to_size,6,0.422,3.66,120,0,1,0,0,desktop,6,1,not_returned,0
ORD020299,IT,t_shirt,blend,29.02,10,0,4,4,0,1,slim,8,0.134,3.98,115,0,1,0,0,mobile,9,0,wrong_color,1
ORD020300,FR,jeans,polyester,45.69,40,0,6,6,0,0,true_to_size,7,0.098,4.85,141,1,0,1,0,desktop,7,1,not_returned,0
ORD020301,US,jacket,blend,94.4,30,0,6,6,0,0,oversized,4,0.212,4.77,125,0,0,0,0,desktop,5,0,poor_fit,1
ORD020302,CN,jacket,polyester,127.13,0,1,6,6,0,0,true_to_size,8,0.168,4.55,101,0,0,0,0,desktop,9,1,not_returned,0
ORD020303,DE,t_shirt,blend,23.54,0,0,5,5,0,1,slim,7,0.589,4.21,114,1,1,1,0,desktop,6,1,not_returned,0
ORD020304,NL,dress,polyester,138.23,0,1,1,1,0,0,oversized,6,0.099,3.54,108,0,1,1,0,mobile,4,0,not_returned,0
ORD020305,DE,jeans,denim,140.94,0,1,0,0,0,1,oversized,10,0.527,4.3,127,0,1,1,0,mobile,2,1,changed_mind,1
ORD020306,DE,accessories,polyester,21.12,0,0,2,2,0,1,slim,4,0.234,3.76,141,0,0,1,1,mobile,10,0,not_returned,0
ORD020307,DE,t_shirt,denim,20.02,20,0,5,5,0,0,true_to_size,11,0.174,4.19,125,0,0,1,0,mobile,10,1,not_returned,0
ORD020308,IT,accessories,blend,43.09,0,0,3,3,0,0,true_to_size,6,0.045,3.47,124,0,0,1,0,mobile,11,1,not_returned,0
ORD020309,FR,jeans,cotton_stretch,88.05,20,0,3,3,0,0,slim,5,0.34,3.76,113,1,0,1,0,mobile,5,0,not_returned,0
ORD020310,ES,knitwear,silk,85.91,10,0,1,1,0,0,true_to_size,7,0.194,4.0,125,0,0,1,0,desktop,4,1,not_returned,0
ORD020311,PL,jeans,silk,138.5,0,1,0,0,0,0,regular,8,0.408,3.93,102,1,0,1,0,desktop,8,1,not_returned,0
ORD020312,ES,trousers,linen,34.62,20,0,1,0,1,0,slim,10,0.189,3.03,111,0,0,0,0,mobile,8,1,size_too_large,1
ORD020313,UK,shoes,polyester,76.32,10,0,6,5,1,1,oversized,9,0.407,4.65,122,1,1,0,0,mobile,9,0,size_too_large,1
ORD020314,ES,accessories,polyester,29.05,20,0,3,3,0,1,oversized,3,0.349,3.68,129,0,0,0,1,mobile,1,1,not_returned,0
ORD020315,US,trousers,blend,60.95,10,0,0,0,0,0,true_to_size,6,0.276,4.52,105,0,0,1,1,desktop,8,1,not_returned,0
ORD020316,US,accessories,polyester,47.2,0,0,6,6,0,1,true_to_size,2,0.348,3.88,118,0,1,1,1,mobile,1,1,not_returned,0
ORD020317,IT,trousers,cotton_stretch,49.16,0,0,2,3,1,0,regular,9,0.146,4.05,109,0,0,0,0,mobile,7,0,not_returned,0
ORD020318,ES,jacket,cotton_stretch,182.68,0,1,2,2,0,0,slim,3,0.066,4.42,138,1,1,1,0,mobile,1,0,not_returned,0
ORD020319,US,dress,polyester,66.9,30,0,1,1,0,1,true_to_size,10,0.114,3.56,116,0,0,0,1,mobile,10,1,not_returned,0
ORD020320,FR,knitwear,wool,35.61,0,0,2,2,0,0,regular,7,0.105,3.75,119,0,0,1,0,desktop,3,1,not_returned,0
ORD020321,UK,accessories,polyester,66.29,0,0,4,4,0,0,oversized,8,0.156,4.35,117,0,0,0,0,mobile,3,1,not_returned,0
ORD020322,US,dress,denim,97.86,0,0,3,2,1,1,true_to_size,2,0.454,3.64,108,0,0,0,0,mobile,5,1,damaged,1
ORD020323,DE,knitwear,jersey,69.12,0,0,1,2,1,0,slim,4,0.358,4.99,122,0,0,0,0,desktop,7,0,size_too_small,1
ORD020324,NL,t_shirt,jersey,29.2,40,0,5,6,1,0,regular,5,0.407,4.74,125,0,1,0,0,desktop,3,1,not_returned,0
ORD020325,US,t_shirt,linen,38.4,0,0,6,6,0,0,oversized,7,0.344,3.44,116,0,0,1,0,desktop,5,1,changed_mind,1
ORD020326,UK,jeans,polyester,81.67,20,0,6,6,0,0,oversized,4,0.451,4.63,146,0,0,1,0,desktop,7,0,not_returned,0
ORD020327,UK,knitwear,polyester,66.82,20,0,5,5,0,0,slim,8,0.099,3.67,129,0,0,1,0,desktop,8,1,changed_mind,1
ORD020328,US,trousers,silk,27.26,0,0,0,1,1,1,true_to_size,7,0.097,4.47,112,1,1,1,0,desktop,4,1,not_returned,0
ORD020329,FR,activewear,jersey,68.14,0,0,0,0,0,0,true_to_size,7,0.063,4.0,113,0,1,1,0,mobile,6,0,not_returned,0
ORD020330,UK,activewear,jersey,78.24,10,0,6,6,0,1,true_to_size,8,0.354,3.74,111,0,0,1,0,mobile,11,1,not_returned,0
ORD020331,UK,trousers,linen,39.32,10,0,0,1,1,0,true_to_size,7,0.144,3.99,141,1,0,1,0,mobile,10,1,size_too_small,1
ORD020332,UK,knitwear,wool,61.58,30,0,1,1,0,1,regular,5,0.163,3.45,110,0,0,0,0,mobile,2,0,not_returned,0
ORD020333,IT,activewear,cotton_stretch,57.84,10,0,1,1,0,0,slim,5,0.224,3.53,130,0,0,1,0,mobile,5,1,not_returned,0
ORD020334,FR,t_shirt,linen,46.09,0,0,5,5,0,0,regular,5,0.167,3.77,113,0,0,1,0,desktop,1,1,not_returned,0
ORD020335,FR,jeans,cotton,35.37,20,0,4,5,1,1,regular,8,0.166,3.26,106,0,0,1,0,desktop,2,1,size_too_small,1
ORD020336,US,accessories,polyester,28.15,0,0,6,6,0,1,regular,4,0.187,4.5,130,0,0,0,0,mobile,1,1,poor_fit,1
ORD020337,FR,dress,polyester,112.9,0,1,3,3,0,0,slim,3,0.417,3.39,120,1,1,1,0,desktop,11,1,changed_mind,1
ORD020338,PL,trousers,blend,63.4,10,0,3,2,1,0,oversized,3,0.29,3.51,120,0,0,1,0,mobile,2,1,size_too_large,1
ORD020339,US,accessories,polyester,40.75,10,0,6,6,0,0,true_to_size,9,0.153,3.94,129,0,1,1,1,mobile,5,1,not_returned,0
ORD020340,US,jacket,silk,82.67,20,0,1,1,0,0,slim,4,0.164,4.37,107,1,0,0,0,mobile,2,0,not_returned,0
ORD020341,FR,jacket,jersey,59.09,0,0,2,3,1,0,regular,6,0.265,4.46,119,1,0,1,0,desktop,5,1,not_returned,0
ORD020342,UK,t_shirt,cotton,20.46,10,0,2,2,0,0,regular,10,0.039,3.9,107,0,0,1,0,tablet,11,1,not_returned,0
ORD020343,CN,t_shirt,denim,25.9,10,0,0,0,0,1,regular,3,0.239,4.04,142,0,1,1,0,desktop,7,0,not_returned,0
ORD020344,FR,jeans,blend,57.93,20,0,0,0,0,0,slim,4,0.047,3.86,128,1,0,0,0,mobile,9,1,not_returned,0
ORD020345,DE,shoes,jersey,74.39,10,0,2,2,0,0,regular,6,0.094,3.8,128,0,0,0,0,mobile,7,0,not_returned,0
ORD020346,FR,t_shirt,cotton,27.51,0,0,2,2,0,0,true_to_size,5,0.154,4.48,133,0,1,0,1,desktop,3,1,not_returned,0
ORD020347,FR,dress,cotton_stretch,79.61,40,0,3,2,1,0,regular,6,0.275,3.85,99,1,0,1,0,mobile,6,1,size_too_large,1
ORD020348,DE,dress,linen,51.95,0,0,3,5,2,1,regular,5,0.163,3.83,122,1,1,1,0,mobile,1,1,size_too_small,1
ORD020349,DE,jacket,blend,144.58,0,1,0,0,0,0,true_to_size,9,0.05,4.4,116,0,0,0,0,mobile,6,1,not_returned,0
ORD020350,US,t_shirt,cotton_stretch,30.79,0,0,6,6,0,0,regular,2,0.203,4.28,122,1,0,1,0,mobile,3,1,not_returned,0
ORD020351,US,t_shirt,blend,18.76,50,0,4,4,0,0,oversized,4,0.551,4.34,120,0,0,0,0,mobile,7,0,not_returned,0
ORD020352,CN,t_shirt,polyester,62.17,0,0,1,0,1,0,true_to_size,7,0.017,4.11,117,1,0,1,0,mobile,9,1,not_returned,0
ORD020353,ES,dress,cotton,83.71,40,0,4,5,1,0,regular,10,0.06,4.49,98,0,0,1,0,desktop,3,1,size_too_small,1
ORD020354,UK,accessories,cotton,57.6,10,0,4,4,0,0,regular,9,0.443,4.17,137,1,1,1,0,mobile,6,1,not_returned,0
ORD020355,NL,knitwear,blend,40.05,0,0,3,4,1,0,regular,10,0.2,3.43,117,0,0,1,0,mobile,8,1,not_returned,0
ORD020356,IT,jacket,jersey,229.32,10,1,1,2,1,0,slim,6,0.027,3.37,118,1,1,1,0,mobile,2,1,not_returned,0
ORD020357,FR,trousers,wool,77.11,30,0,4,4,0,1,regular,5,0.09,4.95,103,0,0,1,0,desktop,9,1,not_returned,0
ORD020358,US,lingerie,blend,16.13,30,0,3,4,1,0,regular,3,0.066,4.54,126,0,0,1,0,desktop,10,1,not_returned,0
ORD020359,ES,trousers,blend,59.56,30,0,6,6,0,1,oversized,4,0.495,3.65,123,1,0,1,0,desktop,9,0,changed_mind,1
ORD020360,DE,t_shirt,jersey,29.7,10,0,3,3,0,0,true_to_size,7,0.603,3.71,130,1,1,1,0,desktop,3,0,not_returned,0
ORD020361,IT,activewear,linen,45.0,30,0,4,4,0,0,regular,7,0.391,4.29,132,0,0,1,0,mobile,9,1,changed_mind,1
ORD020362,US,trousers,cotton,56.0,50,0,3,5,2,0,true_to_size,5,0.079,3.57,129,0,0,0,0,mobile,11,1,size_too_small,1
ORD020363,NL,trousers,polyester,75.87,0,0,6,4,2,0,oversized,5,0.128,3.62,131,1,0,0,0,mobile,6,1,size_too_large,1
ORD020364,NL,dress,denim,139.64,40,1,4,4,0,1,oversized,2,0.354,3.95,127,0,0,1,0,desktop,8,0,not_returned,0
ORD020365,FR,t_shirt,cotton,24.26,0,0,6,6,0,0,regular,7,0.627,4.53,98,1,0,1,0,mobile,5,1,not_returned,0
ORD020366,PL,dress,jersey,44.64,10,0,1,1,0,0,regular,4,0.129,4.27,126,0,1,1,0,desktop,6,0,not_returned,0
ORD020367,DE,jeans,blend,100.73,10,0,2,0,2,1,regular,10,0.341,4.09,112,1,1,1,0,mobile,4,1,size_too_large,1
ORD020368,CN,shoes,cotton_stretch,121.17,50,1,3,3,0,0,oversized,8,0.147,4.37,107,0,0,0,0,mobile,5,1,not_returned,0
ORD020369,US,activewear,cotton,64.29,40,0,6,6,0,0,regular,7,0.311,3.93,114,0,1,0,0,mobile,10,1,not_returned,0
ORD020370,US,jeans,cotton,52.14,30,0,0,0,0,0,true_to_size,9,0.325,4.69,121,0,0,1,0,mobile,6,1,not_returned,0
ORD020371,FR,accessories,blend,54.82,0,0,3,3,0,0,true_to_size,8,0.064,3.39,107,0,0,0,0,mobile,6,1,not_returned,0
ORD020372,CN,activewear,silk,60.57,0,0,4,4,0,0,slim,4,0.218,4.55,112,1,1,1,0,desktop,2,1,not_returned,0
ORD020373,US,dress,denim,92.45,10,0,4,5,1,0,regular,6,0.054,4.48,111,1,0,0,1,desktop,5,1,not_returned,0
ORD020374,US,activewear,cotton_stretch,48.22,0,0,6,6,0,0,regular,9,0.041,4.04,119,1,0,1,0,mobile,1,0,not_returned,0
ORD020375,IT,knitwear,cotton,175.82,0,1,3,2,1,0,slim,6,0.156,3.67,113,1,0,1,0,desktop,7,0,not_returned,0
ORD020376,IT,jacket,wool,91.36,30,0,5,6,1,0,slim,4,0.178,4.11,122,0,0,1,0,mobile,11,1,size_too_small,1
ORD020377,US,lingerie,wool,48.07,30,0,3,3,0,0,regular,5,0.15,3.77,112,1,1,1,0,desktop,8,0,not_returned,0
ORD020378,IT,jacket,cotton_stretch,123.11,30,1,4,4,0,0,regular,3,0.223,3.37,112,1,1,1,1,desktop,2,0,not_returned,0
ORD020379,US,accessories,cotton,48.63,10,0,2,3,1,0,slim,8,0.211,4.16,124,0,1,1,0,mobile,10,1,not_returned,0
ORD020380,US,shoes,denim,76.41,0,0,2,1,1,0,regular,5,0.632,3.61,133,0,0,1,0,mobile,8,1,not_returned,0
ORD020381,DE,knitwear,polyester,65.63,10,0,1,3,2,0,slim,9,0.308,3.79,113,0,0,0,0,desktop,1,1,size_too_small,1
ORD020382,ES,accessories,denim,73.87,30,0,1,1,0,0,regular,7,0.076,3.08,123,1,0,1,0,mobile,10,0,not_returned,0
ORD020383,UK,activewear,wool,16.4,30,0,2,3,1,0,regular,8,0.103,4.3,133,1,0,1,0,mobile,4,1,not_returned,0
ORD020384,IT,lingerie,cotton,21.5,10,0,3,2,1,0,true_to_size,5,0.518,4.47,116,0,1,1,0,mobile,9,1,not_returned,0
ORD020385,US,activewear,silk,27.68,10,0,0,1,1,0,true_to_size,8,0.244,4.83,121,1,0,1,0,desktop,1,0,not_returned,0
ORD020386,UK,dress,cotton,147.49,0,1,6,5,1,0,true_to_size,7,0.51,4.77,119,1,1,1,0,mobile,10,1,size_too_large,1
ORD020387,DE,jacket,linen,90.72,40,0,0,0,0,0,true_to_size,7,0.141,4.19,133,1,1,0,0,mobile,8,1,not_returned,0
ORD020388,PL,knitwear,polyester,59.21,10,0,5,5,0,1,true_to_size,5,0.119,3.85,113,0,0,1,0,desktop,3,1,not_returned,0
ORD020389,US,lingerie,cotton_stretch,29.76,30,0,3,3,0,0,oversized,10,0.241,3.71,134,1,1,1,0,mobile,10,1,not_returned,0
ORD020390,ES,shoes,blend,78.17,20,0,5,5,0,0,regular,5,0.634,4.47,113,0,1,1,0,desktop,10,1,not_returned,0
ORD020391,IT,lingerie,cotton,19.93,0,0,3,3,0,1,true_to_size,8,0.331,4.47,116,1,0,1,0,mobile,4,0,not_returned,0
ORD020392,DE,jacket,blend,126.48,30,1,3,3,0,0,regular,2,0.541,4.52,114,1,0,1,0,desktop,1,1,not_returned,0
ORD020393,ES,knitwear,denim,84.6,40,0,3,1,2,0,true_to_size,7,0.485,4.45,120,1,0,1,0,mobile,5,1,size_too_large,1
ORD020394,ES,trousers,cotton_stretch,25.46,40,0,2,2,0,0,regular,6,0.457,3.89,141,0,0,0,0,desktop,7,1,not_returned,0
ORD020395,DE,accessories,cotton,23.74,20,0,5,6,1,1,regular,6,0.082,3.8,131,1,0,1,0,desktop,9,0,not_returned,0
ORD020396,CN,jeans,blend,92.86,20,0,0,0,0,0,oversized,6,0.332,4.84,116,0,1,1,0,mobile,4,1,not_returned,0
ORD020397,DE,jeans,cotton_stretch,109.41,20,1,3,3,0,0,regular,8,0.182,4.66,115,0,1,0,0,desktop,4,0,not_returned,0
ORD020398,DE,dress,denim,73.49,30,0,0,0,0,0,regular,5,0.142,3.86,116,0,0,1,0,desktop,3,1,not_returned,0
ORD020399,US,trousers,blend,95.97,0,0,2,2,0,0,slim,2,0.089,4.27,125,0,0,0,0,tablet,6,1,not_returned,0
ORD020400,UK,knitwear,denim,42.73,50,0,0,0,0,0,regular,6,0.113,4.95,123,0,0,1,0,mobile,5,0,not_returned,0
ORD020401,US,jacket,silk,226.98,40,1,4,4,0,0,true_to_size,1,0.596,3.76,118,1,0,0,0,mobile,10,1,not_returned,0
ORD020402,ES,dress,denim,69.68,50,0,4,4,0,1,regular,7,0.416,4.49,117,0,0,1,0,mobile,7,1,not_returned,0
ORD020403,DE,shoes,jersey,57.25,0,0,2,4,2,0,regular,4,0.351,3.95,105,0,1,0,0,desktop,7,1,size_too_small,1
ORD020404,US,activewear,wool,55.21,40,0,4,3,1,0,regular,5,0.048,3.96,122,1,0,1,0,mobile,4,1,not_returned,0
ORD020405,UK,knitwear,cotton,63.85,20,0,6,4,2,0,regular,7,0.146,4.18,122,1,0,1,1,mobile,9,0,not_returned,0
ORD020406,DE,shoes,jersey,60.02,10,0,6,6,0,0,slim,2,0.245,4.76,141,0,0,0,0,desktop,4,1,not_returned,0
ORD020407,UK,shoes,jersey,55.97,30,0,3,3,0,0,true_to_size,7,0.453,3.95,119,0,1,1,0,mobile,5,1,not_returned,0
ORD020408,PL,accessories,denim,39.09,50,0,3,3,0,1,oversized,5,0.409,4.56,114,1,0,0,0,desktop,7,1,not_returned,0
ORD020409,CN,accessories,denim,43.83,20,0,1,2,1,0,true_to_size,7,0.465,3.66,122,0,0,0,1,mobile,2,1,size_too_small,1
ORD020410,IT,dress,cotton,71.06,0,0,3,3,0,0,true_to_size,8,0.324,3.11,115,0,1,1,0,mobile,3,1,not_returned,0
ORD020411,NL,trousers,cotton_stretch,26.69,0,0,6,5,1,0,oversized,6,0.385,3.91,125,1,0,1,0,mobile,1,1,not_returned,0
ORD020412,DE,shoes,cotton,71.8,20,0,0,1,1,0,true_to_size,9,0.024,3.84,134,1,0,0,0,desktop,11,1,size_too_small,1
ORD020413,ES,dress,jersey,152.12,10,1,6,6,0,0,regular,5,0.038,4.62,103,0,0,0,0,mobile,10,1,not_returned,0
ORD020414,PL,trousers,blend,75.17,50,0,0,0,0,0,regular,4,0.24,3.78,140,0,0,1,1,tablet,9,0,not_returned,0
ORD020415,UK,shoes,wool,201.73,20,1,2,2,0,0,regular,5,0.216,3.75,132,0,0,1,0,mobile,8,1,not_returned,0
ORD020416,PL,dress,cotton,65.02,0,0,0,0,0,0,regular,6,0.117,3.76,101,1,1,1,0,mobile,4,0,not_returned,0
ORD020417,CN,jeans,denim,48.88,20,0,3,5,2,0,slim,7,0.467,4.27,114,0,0,0,1,desktop,6,0,poor_fit,1
ORD020418,NL,t_shirt,silk,33.59,10,0,3,3,0,0,slim,7,0.187,4.84,106,0,0,1,0,tablet,10,0,not_returned,0
ORD020419,PL,t_shirt,wool,48.63,40,0,0,0,0,1,oversized,5,0.24,4.58,117,1,1,0,0,tablet,3,1,not_returned,0
ORD020420,ES,lingerie,wool,41.41,40,0,3,3,0,0,regular,6,0.387,3.22,131,1,0,1,0,mobile,6,1,wrong_color,1
ORD020421,UK,accessories,cotton_stretch,44.24,0,0,6,6,0,0,regular,4,0.224,4.08,135,0,0,0,0,mobile,9,1,not_returned,0
ORD020422,US,lingerie,jersey,21.18,30,0,5,5,0,0,true_to_size,6,0.376,3.02,109,1,0,0,0,mobile,3,1,not_returned,0
ORD020423,US,jacket,cotton,52.09,0,0,1,1,0,0,regular,8,0.247,3.58,125,1,0,1,0,desktop,6,0,not_returned,0
ORD020424,UK,jacket,blend,273.3,10,1,5,5,0,0,slim,2,0.202,3.82,105,0,1,1,0,mobile,6,1,not_returned,0
ORD020425,UK,t_shirt,polyester,34.93,20,0,4,4,0,0,slim,7,0.106,3.9,117,1,1,1,0,mobile,6,1,not_returned,0
ORD020426,DE,trousers,cotton_stretch,38.42,40,0,6,6,0,0,regular,5,0.403,3.53,124,0,0,1,0,desktop,2,1,poor_fit,1
ORD020427,FR,dress,silk,53.17,0,0,1,1,0,0,true_to_size,7,0.267,3.99,103,0,0,1,0,desktop,6,0,not_returned,0
ORD020428,IT,jacket,cotton,72.38,0,0,4,4,0,1,slim,5,0.25,3.22,112,1,0,1,0,mobile,10,0,wrong_color,1
ORD020429,US,dress,jersey,31.19,40,0,1,2,1,0,regular,10,0.232,3.83,118,1,1,1,0,mobile,4,1,size_too_small,1
ORD020430,DE,jacket,linen,73.09,20,0,5,6,1,0,slim,4,0.434,3.81,123,0,0,1,0,desktop,8,1,size_too_small,1
ORD020431,US,trousers,jersey,14.37,10,0,0,0,0,0,regular,5,0.291,4.11,125,1,0,1,0,mobile,2,1,not_returned,0
ORD020432,CN,trousers,cotton_stretch,78.78,10,0,1,1,0,0,slim,4,0.265,3.99,112,0,0,0,0,mobile,5,0,not_returned,0
ORD020433,DE,shoes,blend,73.64,20,0,0,0,0,0,regular,12,0.276,4.32,117,0,0,1,0,desktop,9,0,not_returned,0
ORD020434,CN,dress,denim,74.04,0,0,0,0,0,0,true_to_size,3,0.224,4.09,139,0,1,1,0,mobile,3,1,poor_fit,1
ORD020435,UK,knitwear,cotton,135.5,10,1,2,4,2,1,regular,6,0.281,3.67,127,0,1,1,0,desktop,2,1,damaged,1
ORD020436,PL,activewear,cotton_stretch,50.78,0,0,4,6,2,0,slim,5,0.208,3.57,139,0,0,1,0,mobile,5,1,size_too_small,1
ORD020437,UK,trousers,denim,26.88,0,0,6,5,1,0,oversized,5,0.252,4.25,126,0,0,0,0,desktop,11,0,size_too_large,1
ORD020438,US,knitwear,cotton_stretch,74.07,10,0,0,0,0,1,slim,5,0.497,3.69,119,0,0,1,0,mobile,6,1,not_returned,0
ORD020439,US,accessories,cotton_stretch,37.2,40,0,0,0,0,0,true_to_size,3,0.053,4.14,107,0,1,1,0,mobile,11,1,not_returned,0
ORD020440,US,jeans,jersey,69.91,30,0,2,0,2,1,regular,6,0.311,4.58,135,1,0,0,0,mobile,9,0,poor_fit,1
ORD020441,CN,t_shirt,denim,43.19,20,0,1,1,0,0,slim,11,0.471,4.3,115,0,0,1,0,mobile,6,1,quality_defect,1
ORD020442,IT,t_shirt,denim,56.18,0,0,5,5,0,0,regular,8,0.483,3.99,130,1,0,1,0,mobile,4,0,not_returned,0
ORD020443,IT,accessories,silk,51.57,0,0,2,1,1,1,regular,8,0.42,3.88,108,0,0,0,0,mobile,10,1,size_too_large,1
ORD020444,CN,t_shirt,denim,20.12,30,0,0,0,0,0,regular,7,0.472,3.88,112,0,1,0,0,mobile,10,1,not_returned,0
ORD020445,PL,shoes,polyester,71.07,20,0,6,4,2,0,slim,8,0.319,3.88,107,1,0,0,0,desktop,5,1,size_too_large,1
ORD020446,CN,t_shirt,cotton,22.01,0,0,5,5,0,0,slim,6,0.626,3.75,126,0,1,1,0,tablet,10,1,not_returned,0
ORD020447,UK,dress,cotton,34.72,20,0,6,6,0,0,regular,8,0.134,4.16,124,1,0,1,0,mobile,1,1,not_returned,0
ORD020448,DE,activewear,wool,41.3,20,0,6,6,0,0,regular,2,0.137,4.47,118,1,1,1,0,mobile,9,1,not_returned,0
ORD020449,UK,activewear,cotton,48.26,30,0,5,6,1,0,slim,7,0.54,4.04,111,1,1,1,0,mobile,7,0,not_returned,0
ORD020450,CN,jeans,cotton_stretch,101.23,0,0,4,4,0,0,true_to_size,5,0.429,4.38,119,1,0,1,0,mobile,1,1,not_returned,0
ORD020451,US,t_shirt,wool,31.2,10,0,4,4,0,1,regular,11,0.356,4.71,128,1,0,1,0,mobile,10,1,not_returned,0
ORD020452,ES,t_shirt,polyester,14.13,40,0,4,4,0,0,regular,5,0.249,4.17,123,1,1,1,0,tablet,6,1,not_returned,0
ORD020453,ES,accessories,polyester,42.34,40,0,0,2,2,0,oversized,3,0.173,4.02,116,0,0,1,0,desktop,8,1,not_returned,0
ORD020454,UK,jacket,polyester,98.2,30,0,2,0,2,0,slim,4,0.1,3.62,137,1,1,0,0,desktop,10,0,size_too_large,1
ORD020455,US,t_shirt,jersey,15.66,0,0,6,6,0,0,true_to_size,7,0.284,4.91,128,0,1,0,0,mobile,2,1,not_returned,0
ORD020456,FR,jeans,denim,60.06,10,0,6,6,0,1,regular,6,0.164,4.13,112,1,1,0,0,mobile,3,1,not_returned,0
ORD020457,IT,t_shirt,silk,21.55,10,0,5,3,2,0,true_to_size,7,0.418,4.62,129,1,0,1,0,tablet,4,1,damaged,1
ORD020458,FR,dress,wool,75.37,0,0,6,5,1,0,regular,7,0.306,3.43,125,0,0,0,0,mobile,8,0,size_too_large,1
ORD020459,DE,dress,blend,62.83,0,0,0,0,0,1,oversized,4,0.465,4.46,137,1,0,1,0,desktop,9,1,not_returned,0
ORD020460,NL,trousers,cotton_stretch,50.5,20,0,1,1,0,0,true_to_size,6,0.564,5.0,129,1,0,1,0,desktop,4,0,damaged,1
ORD020461,NL,jeans,cotton_stretch,63.98,0,0,5,5,0,0,true_to_size,4,0.196,4.51,139,0,0,1,0,mobile,9,1,not_returned,0
ORD020462,DE,t_shirt,silk,20.48,0,0,0,1,1,0,true_to_size,7,0.292,3.79,118,0,0,1,1,mobile,5,0,poor_fit,1
ORD020463,UK,accessories,blend,43.78,10,0,0,0,0,0,oversized,6,0.219,4.55,112,0,0,1,0,mobile,11,0,not_returned,0
ORD020464,PL,jacket,cotton,124.29,10,1,5,6,1,0,oversized,9,0.443,4.29,134,0,0,1,0,desktop,1,1,not_returned,0
ORD020465,DE,trousers,polyester,62.44,0,0,6,5,1,0,regular,2,0.433,3.99,113,1,0,1,0,desktop,11,1,not_returned,0
ORD020466,FR,trousers,blend,67.1,20,0,4,2,2,0,slim,11,0.055,4.41,114,0,0,1,0,mobile,3,0,not_returned,0
ORD020467,CN,shoes,cotton_stretch,70.09,0,0,4,4,0,0,regular,13,0.275,3.53,122,0,0,1,1,mobile,7,1,not_returned,0
ORD020468,FR,jeans,cotton_stretch,59.1,0,0,3,3,0,0,regular,7,0.213,4.03,110,0,0,1,0,desktop,9,0,not_returned,0
ORD020469,NL,activewear,blend,21.75,0,0,6,6,0,1,oversized,4,0.721,3.73,147,0,0,0,0,desktop,11,0,poor_fit,1
ORD020470,US,shoes,blend,56.53,0,0,6,6,0,0,regular,3,0.194,3.47,122,0,1,1,0,tablet,3,1,not_returned,0
ORD020471,NL,trousers,silk,49.02,30,0,6,5,1,1,regular,7,0.619,4.56,122,0,0,0,0,mobile,4,1,size_too_large,1
ORD020472,US,dress,cotton,47.31,0,0,3,3,0,0,true_to_size,6,0.335,4.13,124,0,0,1,0,mobile,2,1,not_returned,0
ORD020473,IT,shoes,blend,239.47,10,1,4,4,0,0,regular,6,0.199,4.17,118,0,0,1,0,desktop,9,0,not_returned,0
