order_id,return_reason
ORD027217,quality_defect
ORD027218,not_returned
ORD027219,not_returned
ORD027220,not_returned
ORD027221,not_returned
ORD027222,size_too_large
ORD027223,changed_mind
ORD027224,not_returned
ORD027225,not_returned
ORD027226,size_too_large
ORD027227,not_returned
ORD027228,not_returned
ORD027229,not_returned
ORD027230,not_returned
ORD027231,size_too_small
ORD027232,size_too_large
ORD027233,not_returned
ORD027234,not_returned
ORD027235,not_returned
ORD027236,not_returned
ORD027237,size_too_small
ORD027238,not_returned
ORD027239,not_returned
ORD027240,not_returned
ORD027241,not_returned
ORD027242,not_returned
ORD027243,not_returned
ORD027244,not_returned
ORD027245,not_returned
ORD027246,not_returned
ORD027247,not_returned
ORD027248,size_too_large
ORD027249,not_returned
ORD027250,not_returned
ORD027251,not_returned
ORD027252,not_returned
ORD027253,not_returned
ORD027254,changed_mind
ORD027255,not_returned
ORD027256,not_returned
ORD027257,not_returned
ORD027258,not_returned
ORD027259,size_too_large
ORD027260,not_returned
ORD027261,not_returned
ORD027262,changed_mind
ORD027263,not_returned
ORD027264,not_returned
ORD027265,not_returned
ORD027266,not_returned
ORD027267,size_too_small
ORD027268,not_returned
ORD027269,not_returned
ORD027270,not_returned
ORD027271,size_too_large
ORD027272,size_too_small
ORD027273,not_returned
ORD027274,not_returned
ORD027275,not_returned
ORD027276,not_returned
ORD027277,size_too_large
ORD027278,not_returned
ORD027279,not_returned
ORD027280,not_returned
ORD027281,not_returned
ORD027282,not_returned
ORD027283,poor_fit
ORD027284,size_too_small
ORD027285,not_returned
ORD027286,not_returned
ORD027287,wrong_color
ORD027288,size_too_small
ORD027289,not_returned
ORD027290,damaged
ORD027291,size_too_large
ORD027292,poor_fit
ORD027293,not_returned
ORD027294,not_returned
ORD027295,not_returned
ORD027296,size_too_small
ORD027297,not_returned
ORD027298,not_returned
ORD027299,size_too_large
ORD027300,quality_defect
ORD027301,not_returned
ORD027302,not_returned
ORD027303,not_returned
ORD027304,not_returned
ORD027305,not_returned
ORD027306,damaged
ORD027307,size_too_large
ORD027308,not_returned
ORD027309,not_returned
ORD027310,not_returned
ORD027311,not_returned
ORD027312,not_returned
ORD027313,not_returned
ORD027314,not_returned
ORD027315,not_returned
ORD027316,not_returned
ORD027317,not_returned
ORD027318,not_returned
ORD027319,not_returned
ORD027320,not_returned
ORD027321,not_returned
ORD027322,not_returned
ORD027323,not_returned
ORD027324,not_returned
ORD027325,not_returned
ORD027326,wrong_color
ORD027327,not_returned
ORD027328,not_returned
ORD027329,size_too_large
ORD027330,not_returned
ORD027331,poor_fit
ORD027332,not_returned
ORD027333,size_too_large
ORD027334,size_too_large
ORD027335,not_returned
ORD027336,size_too_large
ORD027337,wrong_color
ORD027338,not_returned
ORD027339,not_returned
ORD027340,not_returned
ORD027341,not_returned
ORD027342,size_too_large
ORD027343,not_returned
ORD027344,not_returned
ORD027345,not_returned
ORD027346,not_returned
ORD027347,not_returned
ORD027348,not_returned
ORD027349,not_returned
ORD027350,size_too_small
ORD027351,not_returned
ORD027352,not_returned
ORD027353,not_returned
ORD027354,not_returned
ORD027355,not_returned
ORD027356,not_returned
ORD027357,not_returned
ORD027358,poor_fit
ORD027359,not_returned
ORD027360,not_returned
ORD027361,size_too_large
ORD027362,not_returned
ORD027363,size_too_large
ORD027364,not_returned
ORD027365,not_returned
ORD027366,damaged
ORD027367,not_returned
ORD027368,size_too_small
ORD027369,not_returned
ORD027370,changed_mind
ORD027371,wrong_color
ORD027372,not_returned
ORD027373,wrong_color
ORD027374,size_too_large
ORD027375,not_returned
ORD027376,wrong_color
ORD027377,not_returned
ORD027378,not_returned
ORD027379,not_returned
ORD027380,not_returned
ORD027381,not_returned
ORD027382,not_returned
ORD027383,size_too_small
ORD027384,not_returned
ORD027385,not_returned
ORD027386,not_returned
ORD027387,not_returned
ORD027388,not_returned
ORD027389,not_returned
ORD027390,not_returned
ORD027391,wrong_color
ORD027392,not_returned
ORD027393,not_returned
ORD027394,not_returned
ORD027395,not_returned
ORD027396,damaged
ORD027397,wrong_color
ORD027398,not_returned
ORD027399,size_too_large
ORD027400,poor_fit
ORD027401,not_returned
ORD027402,size_too_small
ORD027403,not_returned
ORD027404,not_returned
ORD027405,not_returned
ORD027406,not_returned
ORD027407,not_returned
ORD027408,not_returned
ORD027409,not_returned
ORD027410,size_too_large
ORD027411,not_returned
ORD027412,not_returned
ORD027413,not_returned
ORD027414,not_returned
ORD027415,not_returned
ORD027416,wrong_color
ORD027417,not_returned
ORD027418,not_returned
ORD027419,not_returned
ORD027420,not_returned
ORD027421,changed_mind
ORD027422,quality_defect
ORD027423,not_returned
ORD027424,changed_mind
ORD027425,quality_defect
ORD027426,not_returned
ORD027427,not_returned
ORD027428,poor_fit
ORD027429,not_returned
ORD027430,size_too_large
ORD027431,poor_fit
ORD027432,not_returned
ORD027433,not_returned
ORD027434,not_returned
ORD027435,not_returned
ORD027436,size_too_large
ORD027437,not_returned
ORD027438,not_returned
ORD027439,not_returned
ORD027440,not_returned
ORD027441,not_returned
ORD027442,size_too_small
ORD027443,not_returned
ORD027444,poor_fit
ORD027445,not_returned
ORD027446,not_returned
ORD027447,not_returned
ORD027448,not_returned
ORD027449,poor_fit
ORD027450,not_returned
ORD027451,not_returned
ORD027452,not_returned
ORD027453,wrong_color
ORD027454,size_too_large
ORD027455,not_returned
ORD027456,not_returned
ORD027457,not_returned
ORD027458,poor_fit
ORD027459,not_returned
ORD027460,not_returned
ORD027461,not_returned
ORD027462,not_returned
ORD027463,not_returned
ORD027464,size_too_large
ORD027465,size_too_large
ORD027466,not_returned
ORD027467,not_returned
ORD027468,not_returned
ORD027469,size_too_large
ORD027470,not_returned
ORD027471,not_returned
ORD027472,not_returned
ORD027473,not_returned
ORD027474,not_returned
ORD027475,not_returned
ORD027476,not_returned
ORD027477,not_returned
ORD027478,not_returned
ORD027479,size_too_large
ORD027480,poor_fit
ORD027481,not_returned
ORD027482,changed_mind
ORD027483,changed_mind
ORD027484,wrong_color
ORD027485,not_returned
ORD027486,not_returned
ORD027487,not_returned
ORD027488,size_too_large
ORD027489,not_returned
ORD027490,not_returned
ORD027491,not_returned
ORD027492,not_returned
ORD027493,not_returned
ORD027494,not_returned
ORD027495,not_returned
ORD027496,not_returned
ORD027497,not_returned
ORD027498,not_returned
ORD027499,not_returned
ORD027500,not_returned
ORD027501,wrong_color
ORD027502,not_returned
ORD027503,not_returned
ORD027504,poor_fit
ORD027505,not_returned
ORD027506,not_returned
ORD027507,not_returned
ORD027508,not_returned
ORD027509,not_returned
ORD027510,size_too_large
ORD027511,size_too_small
ORD027512,size_too_small
ORD027513,not_returned
ORD027514,poor_fit
ORD027515,not_returned
ORD027516,not_returned
ORD027517,not_returned
ORD027518,not_returned
ORD027519,not_returned
ORD027520,not_returned
ORD027521,not_returned
ORD027522,not_returned
ORD027523,wrong_color
ORD027524,not_returned
ORD027525,not_returned
ORD027526,size_too_small
ORD027527,not_returned
ORD027528,not_returned
ORD027529,not_returned
ORD027530,not_returned
ORD027531,changed_mind
ORD027532,not_returned
ORD027533,not_returned
ORD027534,not_returned
ORD027535,poor_fit
ORD027536,not_returned
ORD027537,not_returned
ORD027538,not_returned
ORD027539,not_returned
ORD027540,not_returned
ORD027541,poor_fit
ORD027542,not_returned
ORD027543,not_returned
ORD027544,not_returned
ORD027545,not_returned
ORD027546,not_returned
ORD027547,not_returned
ORD027548,not_returned
ORD027549,not_returned
ORD027550,not_returned
ORD027551,not_returned
ORD027552,wrong_color
ORD027553,poor_fit
ORD027554,poor_fit
ORD027555,not_returned
ORD027556,not_returned
ORD027557,size_too_small
ORD027558,not_returned
ORD027559,size_too_large
ORD027560,poor_fit
ORD027561,not_returned
ORD027562,not_returned
ORD027563,size_too_large
ORD027564,not_returned
ORD027565,not_returned
ORD027566,size_too_small
ORD027567,quality_defect
ORD027568,not_returned
ORD027569,not_returned
ORD027570,not_returned
ORD027571,not_returned
ORD027572,not_returned
ORD027573,size_too_large
ORD027574,size_too_large
ORD027575,not_returned
ORD027576,damaged
ORD027577,size_too_small
ORD027578,not_returned
ORD027579,quality_defect
ORD027580,size_too_large
ORD027581,not_returned
ORD027582,not_returned
ORD027583,not_returned
ORD027584,not_returned
ORD027585,size_too_small
ORD027586,not_returned
ORD027587,size_too_large
ORD027588,not_returned
ORD027589,not_returned
ORD027590,not_returned
ORD027591,not_returned
ORD027592,size_too_large
ORD027593,not_returned
ORD027594,not_returned
ORD027595,not_returned
ORD027596,not_returned
ORD027597,not_returned
ORD027598,size_too_large
ORD027599,not_returned
ORD027600,wrong_color
ORD027601,not_returned
ORD027602,not_returned
ORD027603,poor_fit
ORD027604,not_returned
ORD027605,size_too_large
ORD027606,size_too_large
ORD027607,not_returned
ORD027608,size_too_small
ORD027609,wrong_color
ORD027610,size_too_small
ORD027611,wrong_color
ORD027612,wrong_color
ORD027613,wrong_color
ORD027614,not_returned
ORD027615,not_returned
ORD027616,not_returned
ORD027617,not_returned
ORD027618,not_returned
ORD027619,not_returned
ORD027620,not_returned
ORD027621,not_returned
ORD027622,size_too_large
ORD027623,not_returned
ORD027624,not_returned
ORD027625,not_returned
ORD027626,not_returned
ORD027627,not_returned
ORD027628,size_too_large
ORD027629,not_returned
ORD027630,not_returned
ORD027631,not_returned
ORD027632,not_returned
ORD027633,not_returned
ORD027634,not_returned
ORD027635,not_returned
ORD027636,not_returned
ORD027637,size_too_large
ORD027638,not_returned
ORD027639,not_returned
ORD027640,not_returned
ORD027641,size_too_large
ORD027642,not_returned
ORD027643,not_returned
ORD027644,size_too_large
ORD027645,not_returned
ORD027646,not_returned
ORD027647,not_returned
ORD027648,size_too_small
ORD027649,not_returned
ORD027650,not_returned
ORD027651,poor_fit
ORD027652,size_too_large
ORD027653,size_too_large
ORD027654,not_returned
ORD027655,damaged
ORD027656,not_returned
ORD027657,not_returned
ORD027658,not_returned
ORD027659,not_returned
ORD027660,not_returned
ORD027661,not_returned
ORD027662,size_too_large
ORD027663,not_returned
ORD027664,not_returned
ORD027665,not_returned
ORD027666,not_returned
ORD027667,not_returned
ORD027668,not_returned
ORD027669,not_returned
ORD027670,not_returned
ORD027671,not_returned
ORD027672,not_returned
ORD027673,not_returned
ORD027674,damaged
ORD027675,size_too_large
ORD027676,size_too_large
ORD027677,not_returned
ORD027678,not_returned
ORD027679,not_returned
ORD027680,not_returned
ORD027681,not_returned
ORD027682,not_returned
ORD027683,changed_mind
ORD027684,not_returned
ORD027685,not_returned
ORD027686,poor_fit
ORD027687,not_returned
ORD027688,not_returned
ORD027689,not_returned
ORD027690,not_returned
ORD027691,not_returned
ORD027692,not_returned
ORD027693,not_returned
ORD027694,not_returned
ORD027695,not_returned
ORD027696,not_returned
ORD027697,not_returned
ORD027698,not_returned
ORD027699,not_returned
ORD027700,not_returned
ORD027701,not_returned
ORD027702,not_returned
ORD027703,not_returned
ORD027704,not_returned
ORD027705,changed_mind
ORD027706,not_returned
ORD027707,size_too_large
ORD027708,size_too_small
ORD027709,not_returned
ORD027710,not_returned
ORD027711,not_returned
ORD027712,damaged
ORD027713,not_returned
ORD027714,size_too_large
ORD027715,not_returned
ORD027716,not_returned
ORD027717,wrong_color
ORD027718,size_too_small
ORD027719,not_returned
ORD027720,not_returned
ORD027721,size_too_small
ORD027722,not_returned
ORD027723,not_returned
ORD027724,size_too_large
ORD027725,quality_defect
ORD027726,not_returned
ORD027727,damaged
ORD027728,not_returned
ORD027729,not_returned
ORD027730,not_returned
ORD027731,not_returned
ORD027732,poor_fit
ORD027733,not_returned
ORD027734,not_returned
ORD027735,not_returned
ORD027736,not_returned
ORD027737,size_too_small
ORD027738,not_returned
ORD027739,not_returned
ORD027740,not_returned
ORD027741,not_returned
ORD027742,not_returned
ORD027743,poor_fit
ORD027744,not_returned
ORD027745,size_too_small
ORD027746,not_returned
ORD027747,size_too_large
ORD027748,not_returned
ORD027749,poor_fit
ORD027750,not_returned
ORD027751,poor_fit
ORD027752,size_too_large
ORD027753,not_returned
ORD027754,size_too_large
ORD027755,poor_fit
ORD027756,not_returned
ORD027757,not_returned
ORD027758,poor_fit
ORD027759,not_returned
ORD027760,not_returned
ORD027761,wrong_color
ORD027762,size_too_large
ORD027763,not_returned
ORD027764,not_returned
ORD027765,not_returned
ORD027766,size_too_small
ORD027767,not_returned
ORD027768,not_returned
ORD027769,not_returned
ORD027770,not_returned
ORD027771,not_returned
ORD027772,not_returned
ORD027773,not_returned
ORD027774,size_too_large
ORD027775,not_returned
ORD027776,not_returned
ORD027777,not_returned
ORD027778,not_returned
ORD027779,not_returned
ORD027780,poor_fit
ORD027781,not_returned
ORD027782,not_returned
ORD027783,size_too_small
ORD027784,not_returned
ORD027785,not_returned
ORD027786,not_returned
ORD027787,size_too_large
ORD027788,not_returned
ORD027789,not_returned
ORD027790,not_returned
ORD027791,not_returned
ORD027792,not_returned
ORD027793,not_returned
ORD027794,not_returned
ORD027795,wrong_color
ORD027796,not_returned
ORD027797,changed_mind
ORD027798,size_too_large
ORD027799,not_returned
ORD027800,changed_mind
ORD027801,not_returned
ORD027802,size_too_small
ORD027803,not_returned
ORD027804,not_returned
ORD027805,size_too_large
ORD027806,not_returned
ORD027807,not_returned
ORD027808,not_returned
ORD027809,not_returned
ORD027810,not_returned
ORD027811,not_returned
ORD027812,damaged
ORD027813,size_too_large
ORD027814,not_returned
ORD027815,not_returned
ORD027816,wrong_color
ORD027817,not_returned
ORD027818,not_returned
ORD027819,not_returned
ORD027820,not_returned
ORD027821,not_returned
ORD027822,not_returned
ORD027823,not_returned
ORD027824,not_returned
ORD027825,not_returned
ORD027826,not_returned
ORD027827,size_too_large
ORD027828,damaged
ORD027829,size_too_small
ORD027830,size_too_small
ORD027831,not_returned
ORD027832,size_too_large
ORD027833,not_returned
ORD027834,not_returned
ORD027835,not_returned
ORD027836,poor_fit
ORD027837,size_too_small
ORD027838,changed_mind
ORD027839,not_returned
ORD027840,not_returned
ORD027841,not_returned
ORD027842,not_returned
ORD027843,not_returned
ORD027844,not_returned
ORD027845,not_returned
ORD027846,wrong_color
ORD027847,not_returned
ORD027848,poor_fit
ORD027849,not_returned
ORD027850,not_returned
ORD027851,size_too_large
ORD027852,quality_defect
ORD027853,poor_fit
ORD027854,not_returned
ORD027855,size_too_large
ORD027856,not_returned
ORD027857,not_returned
ORD027858,size_too_large
ORD027859,not_returned
ORD027860,not_returned
ORD027861,not_returned
ORD027862,size_too_large
ORD027863,not_returned
ORD027864,not_returned
ORD027865,damaged
ORD027866,not_returned
ORD027867,not_returned
ORD027868,not_returned
ORD027869,not_returned
ORD027870,quality_defect
ORD027871,not_returned
ORD027872,not_returned
ORD027873,quality_defect
ORD027874,size_too_large
ORD027875,not_returned
ORD027876,quality_defect
ORD027877,wrong_color
ORD027878,not_returned
ORD027879,not_returned
ORD027880,not_returned
ORD027881,size_too_small
ORD027882,not_returned
ORD027883,size_too_large
ORD027884,not_returned
ORD027885,size_too_large
ORD027886,not_returned
ORD027887,not_returned
ORD027888,not_returned
ORD027889,not_returned
ORD027890,not_returned
ORD027891,not_returned
ORD027892,not_returned
ORD027893,size_too_large
ORD027894,not_returned
ORD027895,changed_mind
ORD027896,not_returned
ORD027897,poor_fit
ORD027898,not_returned
ORD027899,not_returned
ORD027900,not_returned
ORD027901,not_returned
ORD027902,not_returned
ORD027903,not_returned
ORD027904,not_returned
ORD027905,not_returned
ORD027906,not_returned
ORD027907,not_returned
ORD027908,not_returned
ORD027909,not_returned
ORD027910,size_too_small
ORD027911,not_returned
ORD027912,not_returned
ORD027913,not_returned
ORD027914,size_too_large
ORD027915,not_returned
ORD027916,size_too_large
ORD027917,not_returned
ORD027918,not_returned
ORD027919,wrong_color
ORD027920,not_returned
ORD027921,size_too_large
ORD027922,not_returned
ORD027923,not_returned
ORD027924,not_returned
ORD027925,wrong_color
ORD027926,not_returned
ORD027927,size_too_large
ORD027928,not_returned
ORD027929,not_returned
ORD027930,not_returned
ORD027931,not_returned
ORD027932,not_returned
ORD027933,not_returned
ORD027934,poor_fit
ORD027935,size_too_small
ORD027936,not_returned
ORD027937,changed_mind
ORD027938,size_too_small
ORD027939,size_too_large
ORD027940,size_too_large
ORD027941,size_too_small
ORD027942,not_returned
ORD027943,not_returned
ORD027944,not_returned
ORD027945,not_returned
ORD027946,not_returned
ORD027947,not_returned
ORD027948,damaged
ORD027949,not_returned
ORD027950,not_returned
ORD027951,not_returned
ORD027952,not_returned
ORD027953,not_returned
ORD027954,poor_fit
ORD027955,not_returned
ORD027956,not_returned
ORD027957,size_too_small
ORD027958,not_returned
ORD027959,not_returned
ORD027960,not_returned
ORD027961,not_returned
ORD027962,not_returned
ORD027963,not_returned
ORD027964,not_returned
ORD027965,size_too_large
ORD027966,size_too_small
ORD027967,not_returned
ORD027968,not_returned
ORD027969,size_too_large
ORD027970,not_returned
ORD027971,not_returned
ORD027972,not_returned
ORD027973,size_too_large
ORD027974,not_returned
ORD027975,size_too_small
ORD027976,not_returned
ORD027977,size_too_small
ORD027978,size_too_large
ORD027979,not_returned
ORD027980,not_returned
ORD027981,not_returned
ORD027982,size_too_large
ORD027983,damaged
ORD027984,size_too_small
ORD027985,size_too_small
ORD027986,not_returned
ORD027987,size_too_large
ORD027988,size_too_large
ORD027989,size_too_small
ORD027990,not_returned
ORD027991,poor_fit
ORD027992,size_too_large
ORD027993,size_too_small
ORD027994,not_returned
ORD027995,not_returned
ORD027996,not_returned
ORD027997,quality_defect
ORD027998,not_returned
ORD027999,not_returned
ORD028000,damaged
ORD028001,size_too_small
ORD028002,not_returned
ORD028003,damaged
ORD028004,not_returned
ORD028005,not_returned
ORD028006,not_returned
ORD028007,changed_mind
ORD028008,not_returned
ORD028009,poor_fit
ORD028010,not_returned
ORD028011,not_returned
ORD028012,wrong_color
ORD028013,not_returned
ORD028014,not_returned
ORD028015,not_returned
ORD028016,not_returned
ORD028017,not_returned
ORD028018,size_too_small
ORD028019,not_returned
ORD028020,size_too_small
ORD028021,size_too_large
ORD028022,not_returned
ORD028023,not_returned
ORD028024,not_returned
ORD028025,not_returned
ORD028026,size_too_small
ORD028027,not_returned
ORD028028,quality_defect
ORD028029,not_returned
ORD028030,size_too_small
ORD028031,not_returned
ORD028032,not_returned
ORD028033,not_returned
ORD028034,not_returned
ORD028035,quality_defect
ORD028036,not_returned
ORD028037,not_returned
ORD028038,size_too_small
ORD028039,not_returned
ORD028040,damaged
ORD028041,wrong_color
ORD028042,size_too_large
ORD028043,poor_fit
ORD028044,not_returned
ORD028045,not_returned
ORD028046,not_returned
ORD028047,not_returned
ORD028048,size_too_large
ORD028049,not_returned
ORD028050,not_returned
ORD028051,quality_defect
ORD028052,not_returned
ORD028053,changed_mind
ORD028054,size_too_large
ORD028055,not_returned
ORD028056,not_returned
ORD028057,poor_fit
ORD028058,not_returned
ORD028059,size_too_large
ORD028060,size_too_large
ORD028061,not_returned
ORD028062,not_returned
ORD028063,not_returned
ORD028064,size_too_large
ORD028065,not_returned
ORD028066,not_returned
ORD028067,size_too_small
ORD028068,not_returned
ORD028069,not_returned
ORD028070,quality_defect
ORD028071,quality_defect
ORD028072,not_returned
ORD028073,poor_fit
ORD028074,not_returned
ORD028075,not_returned
ORD028076,not_returned
ORD028077,not_returned
ORD028078,not_returned
ORD028079,not_returned
ORD028080,not_returned
ORD028081,not_returned
ORD028082,size_too_large
ORD028083,not_returned
ORD028084,not_returned
ORD028085,size_too_large
ORD028086,size_too_small
ORD028087,size_too_small
ORD028088,not_returned
ORD028089,not_returned
ORD028090,poor_fit
ORD028091,not_returned
ORD028092,not_returned
ORD028093,quality_defect
ORD028094,size_too_large
ORD028095,not_returned
ORD028096,size_too_small
ORD028097,not_returned
ORD028098,not_returned
ORD028099,not_returned
ORD028100,not_returned
ORD028101,poor_fit
ORD028102,not_returned
ORD028103,not_returned
ORD028104,not_returned
ORD028105,changed_mind
ORD028106,not_returned
ORD028107,size_too_small
ORD028108,not_returned
ORD028109,not_returned
ORD028110,not_returned
ORD028111,not_returned
ORD028112,poor_fit
ORD028113,not_returned
ORD028114,not_returned
ORD028115,not_returned
ORD028116,poor_fit
ORD028117,not_returned
ORD028118,not_returned
ORD028119,not_returned
ORD028120,not_returned
ORD028121,not_returned
ORD028122,size_too_small
ORD028123,not_returned
ORD028124,size_too_small
ORD028125,not_returned
ORD028126,damaged
ORD028127,not_returned
ORD028128,not_returned
ORD028129,not_returned
ORD028130,not_returned
ORD028131,poor_fit
ORD028132,not_returned
ORD028133,not_returned
ORD028134,not_returned
ORD028135,not_returned
ORD028136,poor_fit
ORD028137,not_returned
ORD028138,not_returned
ORD028139,not_returned
ORD028140,not_returned
ORD028141,size_too_small
ORD028142,not_returned
ORD028143,not_returned
ORD028144,not_returned
ORD028145,poor_fit
ORD028146,size_too_large
ORD028147,not_returned
ORD028148,not_returned
ORD028149,size_too_small
ORD028150,not_returned
ORD028151,not_returned
ORD028152,not_returned
ORD028153,not_returned
ORD028154,not_returned
ORD028155,size_too_large
ORD028156,quality_defect
ORD028157,not_returned
ORD028158,not_returned
ORD028159,not_returned
ORD028160,not_returned
ORD028161,not_returned
ORD028162,size_too_large
ORD028163,size_too_small
ORD028164,not_returned
ORD028165,not_returned
ORD028166,not_returned
ORD028167,not_returned
ORD028168,not_returned
ORD028169,not_returned
ORD028170,not_returned
ORD028171,not_returned
ORD028172,not_returned
ORD028173,not_returned
ORD028174,not_returned
ORD028175,wrong_color
ORD028176,not_returned
ORD028177,not_returned
ORD028178,not_returned
ORD028179,not_returned
ORD028180,size_too_large
ORD028181,not_returned
ORD028182,size_too_large
ORD028183,size_too_large
ORD028184,not_returned
ORD028185,not_returned
ORD028186,not_returned
ORD028187,not_returned
ORD028188,not_returned
ORD028189,not_returned
ORD028190,not_returned
ORD028191,not_returned
ORD028192,size_too_large
ORD028193,not_returned
ORD028194,not_returned
ORD028195,not_returned
ORD028196,not_returned
ORD028197,not_returned
ORD028198,not_returned
ORD028199,not_returned
ORD028200,not_returned
ORD028201,size_too_large
ORD028202,not_returned
ORD028203,size_too_large
ORD028204,not_returned
ORD028205,not_returned
ORD028206,size_too_small
ORD028207,not_returned
ORD028208,not_returned
ORD028209,poor_fit
ORD028210,not_returned
ORD028211,not_returned
ORD028212,not_returned
ORD028213,not_returned
ORD028214,not_returned
ORD028215,not_returned
ORD028216,not_returned
ORD028217,not_returned
ORD028218,not_returned
ORD028219,not_returned
ORD028220,not_returned
ORD028221,not_returned
ORD028222,size_too_large
ORD028223,poor_fit
ORD028224,poor_fit
ORD028225,not_returned
ORD028226,not_returned
ORD028227,not_returned
ORD028228,not_returned
ORD028229,damaged
ORD028230,not_returned
ORD028231,not_returned
ORD028232,not_returned
ORD028233,not_returned
ORD028234,poor_fit
ORD028235,not_returned
ORD028236,not_returned
ORD028237,not_returned
ORD028238,not_returned
ORD028239,not_returned
ORD028240,size_too_large
ORD028241,not_returned
ORD028242,damaged
ORD028243,not_returned
ORD028244,not_returned
ORD028245,not_returned
ORD028246,not_returned
ORD028247,not_returned
ORD028248,not_returned
ORD028249,not_returned
ORD028250,not_returned
ORD028251,not_returned
ORD028252,not_returned
ORD028253,not_returned
ORD028254,poor_fit
ORD028255,not_returned
ORD028256,not_returned
ORD028257,not_returned
ORD028258,not_returned
ORD028259,not_returned
ORD028260,size_too_small
ORD028261,not_returned
ORD028262,poor_fit
ORD028263,not_returned
ORD028264,not_returned
ORD028265,not_returned
ORD028266,not_returned
ORD028267,not_returned
ORD028268,size_too_small
ORD028269,size_too_large
ORD028270,not_returned
ORD028271,not_returned
ORD028272,not_returned
ORD028273,poor_fit
ORD028274,size_too_small
ORD028275,size_too_large
ORD028276,not_returned
ORD028277,size_too_large
ORD028278,damaged
ORD028279,not_returned
ORD028280,not_returned
ORD028281,not_returned
ORD028282,not_returned
ORD028283,not_returned
ORD028284,not_returned
ORD028285,not_returned
ORD028286,not_returned
ORD028287,not_returned
ORD028288,damaged
ORD028289,not_returned
ORD028290,not_returned
ORD028291,not_returned
ORD028292,not_returned
ORD028293,not_returned
ORD028294,not_returned
ORD028295,not_returned
ORD028296,not_returned
ORD028297,not_returned
ORD028298,not_returned
ORD028299,not_returned
ORD028300,not_returned
ORD028301,quality_defect
ORD028302,not_returned
ORD028303,not_returned
ORD028304,poor_fit
ORD028305,damaged
ORD028306,wrong_color
ORD028307,size_too_large
ORD028308,not_returned
ORD028309,not_returned
ORD028310,not_returned
ORD028311,not_returned
ORD028312,size_too_small
ORD028313,not_returned
ORD028314,not_returned
ORD028315,not_returned
ORD028316,not_returned
ORD028317,not_returned
ORD028318,quality_defect
ORD028319,not_returned
ORD028320,not_returned
ORD028321,not_returned
ORD028322,quality_defect
ORD028323,size_too_large
ORD028324,not_returned
ORD028325,not_returned
ORD028326,not_returned
ORD028327,not_returned
ORD028328,not_returned
ORD028329,wrong_color
ORD028330,not_returned
ORD028331,not_returned
ORD028332,not_returned
ORD028333,not_returned
ORD028334,not_returned
ORD028335,not_returned
ORD028336,wrong_color
ORD028337,poor_fit
ORD028338,not_returned
ORD028339,changed_mind
ORD028340,not_returned
ORD028341,not_returned
ORD028342,not_returned
ORD028343,not_returned
ORD028344,not_returned
ORD028345,poor_fit
ORD028346,poor_fit
ORD028347,not_returned
ORD028348,poor_fit
ORD028349,poor_fit
ORD028350,not_returned
ORD028351,size_too_large
ORD028352,poor_fit
ORD028353,not_returned
ORD028354,not_returned
ORD028355,not_returned
ORD028356,poor_fit
ORD028357,not_returned
ORD028358,not_returned
ORD028359,not_returned
ORD028360,size_too_large
ORD028361,not_returned
ORD028362,poor_fit
ORD028363,changed_mind
ORD028364,not_returned
ORD028365,not_returned
ORD028366,not_returned
ORD028367,not_returned
ORD028368,not_returned
ORD028369,not_returned
ORD028370,not_returned
ORD028371,not_returned
ORD028372,not_returned
ORD028373,not_returned
ORD028374,not_returned
ORD028375,not_returned
ORD028376,not_returned
ORD028377,not_returned
ORD028378,not_returned
ORD028379,not_returned
ORD028380,size_too_small
ORD028381,not_returned
ORD028382,not_returned
ORD028383,size_too_large
ORD028384,not_returned
ORD028385,not_returned
ORD028386,not_returned
ORD028387,wrong_color
ORD028388,not_returned
ORD028389,not_returned
ORD028390,not_returned
ORD028391,size_too_small
ORD028392,not_returned
ORD028393,not_returned
ORD028394,not_returned
ORD028395,not_returned
ORD028396,not_returned
ORD028397,not_returned
ORD028398,not_returned
ORD028399,not_returned
ORD028400,wrong_color
ORD028401,not_returned
ORD028402,not_returned
ORD028403,not_returned
ORD028404,not_returned
ORD028405,size_too_small
ORD028406,not_returned
ORD028407,not_returned
ORD028408,not_returned
ORD028409,not_returned
ORD028410,poor_fit
ORD028411,poor_fit
ORD028412,not_returned
ORD028413,size_too_small
ORD028414,not_returned
ORD028415,not_returned
ORD028416,not_returned
ORD028417,not_returned
ORD028418,changed_mind
ORD028419,not_returned
ORD028420,not_returned
ORD028421,not_returned
ORD028422,poor_fit
ORD028423,not_returned
ORD028424,not_returned
ORD028425,not_returned
ORD028426,not_returned
ORD028427,poor_fit
ORD028428,not_returned
ORD028429,not_returned
ORD028430,not_returned
ORD028431,not_returned
ORD028432,not_returned
ORD028433,wrong_color
ORD028434,size_too_small
ORD028435,not_returned
ORD028436,size_too_large
ORD028437,size_too_small
ORD028438,poor_fit
ORD028439,not_returned
ORD028440,not_returned
ORD028441,not_returned
ORD028442,not_returned
ORD028443,not_returned
ORD028444,poor_fit
ORD028445,not_returned
ORD028446,poor_fit
ORD028447,not_returned
ORD028448,not_returned
ORD028449,not_returned
ORD028450,not_returned
ORD028451,not_returned
ORD028452,not_returned
ORD028453,wrong_color
ORD028454,not_returned
ORD028455,not_returned
ORD028456,not_returned
ORD028457,not_returned
ORD028458,not_returned
ORD028459,size_too_large
